Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_299.jpg,0,0,0,0,76.32401,72.3476,0.004533867,254.206,0.001118389
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_349.jpg,0,0,0,0,76.324,72.3476,0.01308525,254.206,0.00330652
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_398.jpg,0,0,0,0,76.32399,72.3476,0.02490325,254.206,0.006285022
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_448.jpg,0,0,0,0,76.32399,72.3476,0.03204857,254.206,0.00805466
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_499.jpg,0,0,0,0,76.32398,72.3476,0.04158653,254.206,0.01037037
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_548.jpg,0,0,0,0,76.32397,72.3476,0.0471229,254.206,0.01168411
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_599.jpg,0,0,0,0,76.32397,72.34761,0.05415475,254.206,0.01330546
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_648.jpg,0,0,0,0,76.32397,72.34761,0.05798354,254.206,0.01415428
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_699.jpg,0,0,0,0,76.32396,72.34761,0.06243968,254.206,0.01508656
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_748.jpg,0,0,0,0,76.32396,72.34761,0.06456485,254.206,0.01548946
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_799.jpg,0,0,0,0,76.32395,72.34762,0.06651937,254.206,0.01578115
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_848.jpg,0,0,0,0,76.32395,72.34762,0.06703116,254.206,0.01577873
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_898.jpg,0,0,0,0,76.32395,72.34762,0.06667779,254.206,0.01550287
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_948.jpg,0,0,0,0,76.32394,72.34762,0.06574129,254.206,0.01515317
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_02_999.jpg,0,0,0,0,76.32394,72.34762,0.06337078,254.206,0.0144071
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_048.jpg,0,0,0,0,76.32394,72.34762,0.06120471,254.206,0.01377789
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_101.jpg,0,0,0,0,76.32394,72.34762,0.05717859,254.206,0.01266755
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_151.jpg,0,0,0,0,76.32394,72.34762,0.05404023,254.206,0.01183334
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_201.jpg,0,0,0,0,76.32395,72.34762,0.04876335,254.206,0.01047277
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_251.jpg,0,0,0,0,76.32395,72.34761,0.04493127,254.206,0.009510119
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_300.jpg,0,0,0,0,76.32395,72.34761,0.03882482,254.206,0.008010046
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_349.jpg,2.869528,0,0,0,76.32396,72.34761,0.03459705,254.3652,0.006897389
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_399.jpg,5.829659,0,0,0,76.32397,72.34761,0.02814485,255.2357,0.004986186
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_449.jpg,8.822634,0,0,0,76.32397,72.34761,0.02378976,256.1143,0.003735137
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_499.jpg,11.79898,0,0,0,76.32397,72.34761,0.01725556,258.06,0.001999315
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_548.jpg,14.81502,0,0,0,76.32398,72.34761,0.01293412,259.6598,0.001075656
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_599.jpg,15,0,0,0,76.32399,72.34761,0.006598215,262.3598,0.0001746118
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_649.jpg,15,0,0,0,76.324,72.3476,0.002531681,264.1598,-7.01152E-05
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_699.jpg,15,0,0,0,76.32401,72.3476,-0.00322671,266.8598,3.68259E-05
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_748.jpg,15,0,0,0,76.32401,72.34761,359.9932,268.6598,0.0003845116
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_799.jpg,15,0,0,0,76.32402,72.3476,359.9883,271.3598,0.001246584
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_849.jpg,15,0,0,0,76.32403,72.3476,359.9855,273.1598,0.001999527
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_899.jpg,15,0,0,0,76.32403,72.3476,359.9817,275.8598,0.003318133
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_949.jpg,15,0,0,0,76.32403,72.34759,359.9796,277.6599,0.004276517
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_03_999.jpg,15,0,0,0,76.32404,72.3476,359.9771,280.3598,0.005754993
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_048.jpg,15,0,0,0,76.32403,72.34759,359.9758,282.1599,0.006725306
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_098.jpg,15,0,0,0,76.32403,72.34759,359.9744,284.8599,0.008094559
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_148.jpg,15,0,0,0,76.32402,72.34759,359.9739,286.6599,0.008914704
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_199.jpg,15,0,0,0,76.32401,72.34759,359.9736,289.3598,0.009957773
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_248.jpg,15,0,0,0,76.32401,72.34759,359.9737,291.1599,0.01050591
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_299.jpg,15,0,0,0,76.324,72.34758,359.9743,293.8599,0.01107588
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_349.jpg,15,0,0,0,76.32399,72.34759,359.975,295.6599,0.01127639
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_399.jpg,15,0,0,0,76.32401,72.34759,359.9763,298.3599,0.01129599
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_449.jpg,15,0,0,0,76.32401,72.34759,359.9773,300.1599,0.01112094
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_499.jpg,15,0,0,0,76.32402,72.34758,359.979,302.8599,0.0105838
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_549.jpg,15,0,0,0,76.32403,72.34759,359.9803,304.6599,0.01005037
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_599.jpg,15,0,0,0,76.32403,72.3476,359.9823,307.3598,0.00900943
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_649.jpg,15,0,0,0,76.32402,72.3476,359.9837,309.1598,0.008170731
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_699.jpg,15,0,0,0,76.32401,72.3476,359.9857,311.8598,0.006726807
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_749.jpg,15,0,0,0,76.32401,72.34759,359.9871,313.6598,0.005661803
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_799.jpg,15,0,0,0,76.324,72.34759,359.9891,316.3598,0.003947392
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_849.jpg,15,0,0,0,76.324,72.34758,359.9903,318.1598,0.002748447
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_899.jpg,15,0,0,0,76.32399,72.34758,359.9921,320.8598,0.0009080711
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_04_966.jpg,15,0,0,0,76.32399,72.34758,359.9937,323.5598,-0.0009388998
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_037.jpg,15,0,0,0,76.32399,72.34758,-0.004426676,327.1598,-0.003326142
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_104.jpg,15,0,0,0,76.324,72.34759,-0.003226227,329.8598,-0.005003831
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_170.jpg,15,0,0,0,76.32401,72.3476,-0.002202104,332.5598,359.9935
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_238.jpg,15,0,0,0,76.32401,72.34759,-0.001091129,336.1598,359.9917
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_305.jpg,15,0,0,0,76.32402,72.34758,-0.0004312904,338.8599,359.9906
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_371.jpg,15,0,0,0,76.32403,72.34759,0.0001006398,341.5598,359.9897
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_438.jpg,15,0,0,0,76.32401,72.3476,0.0006451461,345.1599,359.9889
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_506.jpg,13.01497,0,0,0,76.32401,72.34759,0.001003318,347.6217,359.9885
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_570.jpg,8.97433,0,0,0,76.32399,72.34758,0.001416551,349.4786,359.9884
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_633.jpg,7.017066,0,0,0,76.32398,72.34759,0.00203393,351.1627,359.9886
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_700.jpg,3.027229,0,0,0,76.32397,72.34759,0.002543403,351.8271,359.989
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_767.jpg,-0.9726919,0,0,0,76.32397,72.3476,0.003085915,351.8919,359.9896
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_833.jpg,-4.963658,0,0,0,76.32398,72.34759,0.003823451,350.94,359.9908
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_900.jpg,-8.943154,0,0,0,76.32399,72.34758,0.004330437,349.4499,359.9918
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_05_955.jpg,-12.90923,0,0,0,76.324,72.34757,0.004742002,347.3593,359.993
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_000.jpg,-14.01355,0,0,0,76.324,72.34757,0.004936521,345.6776,359.9938
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_050.jpg,-11.03811,0,0,0,76.32401,72.34756,0.005021164,344.1741,-0.005330876
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_100.jpg,-8.025527,0,0,0,76.32401,72.34756,0.004946569,342.5498,-0.004123784
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_149.jpg,-6.002909,0,0,0,76.32401,72.34756,0.004800827,341.7083,-0.003354492
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_199.jpg,-3.008241,0,0,0,76.32401,72.34756,0.00446304,340.9911,-0.002279908
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_249.jpg,-0.9854953,0,0,0,76.32401,72.34755,0.004187165,340.69,-0.001606296
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_299.jpg,2.027622,0,0,0,76.32401,72.34755,0.003717617,340.8712,-0.0006880212
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_349.jpg,5.014387,0,0,0,76.324,72.34754,0.003388654,341.2923,-0.0001269298
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_399.jpg,8.008003,0,0,0,76.324,72.34753,0.002896927,342.5539,0.000633296
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_449.jpg,11.01006,0,0,0,76.32399,72.34753,0.002583918,343.6944,0.001094857
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_500.jpg,14.02089,0,0,0,76.32399,72.34753,0.002159236,346.0385,0.001715926
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_549.jpg,15,0,0,0,76.32398,72.34752,0.001909728,347.8384,0.002092134
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_599.jpg,15,0,0,0,76.32398,72.34751,0.001577253,350.5385,0.002608636
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_649.jpg,15,0,0,0,76.32397,72.34752,0.001380135,352.3385,0.002916692
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_700.jpg,15,0,0,0,76.32397,72.34753,0.001120951,355.0385,0.003319055
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_750.jpg,15,0,0,0,76.32397,72.34753,0.0009694002,356.8384,0.003545072
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_800.jpg,15,0,0,0,76.32396,72.34754,0.0007708727,359.5385,0.003820766
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_850.jpg,15,0,0,0,76.32395,72.34754,0.0006540593,1.338432,0.003960631
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_900.jpg,15,0,0,0,76.32394,72.34754,0.0004985281,4.038322,0.004105106
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_06_950.jpg,15,0,0,0,76.32394,72.34755,0.0004053157,5.83831,0.004159479
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_000.jpg,13.0035,0,0,0,76.32394,72.34755,0.0002631361,8.359001,0.004182464
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_049.jpg,11.03233,0,0,0,76.32394,72.34754,0.0001577655,9.803261,0.00415915
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_100.jpg,14.03857,0,0,0,76.32393,72.34754,2.030193E-05,12.14912,0.004069401
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_150.jpg,15,0,0,0,76.32393,72.34754,-5.221422E-05,13.94907,0.003976929
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_201.jpg,15,0,0,0,76.32392,72.34753,-0.0001621403,16.64907,0.003794401
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_250.jpg,15,0,0,0,76.32392,72.34753,-0.0002364942,18.44904,0.00364759
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_300.jpg,15,0,0,0,76.32391,72.34753,-0.0003516575,21.14902,0.003395116
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_349.jpg,15,0,0,0,76.32391,72.34752,-0.0004307441,22.94905,0.003211073
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_400.jpg,15,0,0,0,76.32391,72.34751,-0.0005539074,25.64904,0.002914492
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_449.jpg,15,0,0,0,76.32391,72.34751,-0.0006383338,27.449,0.002706722
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_500.jpg,13.99593,0,0,0,76.32391,72.3475,-0.0007714672,30.08877,0.002385494
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_549.jpg,10.98222,0,0,0,76.32391,72.3475,-0.0008696118,31.58731,0.002165132
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_600.jpg,7.982753,0,0,0,76.32391,72.34749,-0.001031197,33.2041,0.001823219
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_650.jpg,4.977051,0,0,0,76.32391,72.34749,-0.001136926,33.98232,0.001591101
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_701.jpg,1.989055,0,0,0,76.32391,72.34748,-0.001289996,34.51828,0.001231989
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_750.jpg,0,0,0,0,76.32391,72.34747,-0.001377854,34.57509,0.0009902032
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_802.jpg,2.017717,0,0,0,76.32391,72.34747,-0.001474606,34.75649,0.0006409549
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_850.jpg,4.065711,0,0,0,76.32392,72.34747,-0.001516124,35.18659,0.0004256518
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_901.jpg,1.103349,0,0,0,76.32392,72.34746,-0.001552165,35.5634,0.0001133878
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_07_949.jpg,0,0,0,0,76.32392,72.34746,-0.001557008,35.5676,-8.694135E-05
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_000.jpg,0,0,0,0,76.32393,72.34745,-0.001534695,35.56761,-0.0003641457
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_050.jpg,0,0,0,0,76.32393,72.34745,-0.001501652,35.56762,-0.0005313044
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_101.jpg,3.041881,0,0,0,76.32393,72.34745,-0.0014333,35.9324,-0.0007455059
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_150.jpg,6.030288,0,0,0,76.32394,72.34745,-0.001377725,36.47629,-0.0008628993
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_200.jpg,4.073512,0,0,0,76.32394,72.34744,-0.001279581,37.38566,-0.001011847
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_250.jpg,1.055109,0,0,0,76.32394,72.34744,-0.001198723,37.69197,-0.001099483
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_301.jpg,-1.986361,0,0,0,76.32394,72.34744,-0.00105122,37.51902,-0.001215132
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_350.jpg,-4.977796,0,0,0,76.32394,72.34744,-0.0009374189,37.10205,-0.001276586
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_401.jpg,-7.957607,0,0,0,76.32394,72.34745,-0.0007429157,35.8484,-0.001345525
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_450.jpg,-10.97955,0,0,0,76.32395,72.34745,-0.0006033228,34.7107,-0.001371669
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_24_08_500.jpg,-11.95258,0,0,0,76.32395,72.34745,-0.0003800984,32.50032,-0.001377474
